chap_id,para_num,sent_num,token_num,pos,term_str,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_polarity,bing_negative,bing_positive,bing_sentiment,syu_sentiment,gi_sentiment,labmt_happiness,labmt_z
1,0,0,0,WRB,how,,,,,,,,,,,,,,,,,4.68,-1.640830204315994
1,0,0,1,NN,often,,,,,,,,,,,,,,,,,5.68,-0.7190902295148197
1,0,0,2,IN,in,,,,,,,,,,,,,,,,,5.5,-0.8850034249790308
1,0,0,3,NN,answer,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,0,0,4,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,0,0,5,PRP$,my,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,0,0,6,JJ,repeated,,,,,,,,,,,,,,,,,4.82,-1.5117866078438291
1,0,0,7,NNS,intreaties,,,,,,,,,,,,,,,,,,
1,0,0,8,IN,that,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,0,0,9,PRP,you,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,0,0,10,MD,would,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,0,0,11,VB,give,,,,,,,,,,,,,,,,1.0,6.54,0.0736061488141908
1,0,0,12,PRP$,my,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,0,0,13,NNP,daughter,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.6,,7.04,0.5344761362147781
1,0,0,14,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,0,0,15,JJ,regular,,,,,,,,,,,,,,,,,5.7,-0.7006554300187957
1,0,0,16,NN,detail,,,,,,,,,,,,,,,,,5.82,-0.5900466330426548
1,0,0,17,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,0,0,18,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,0,0,19,NNP,misfortunes,,,,,,,,,,,,,,,-1.0,,,
1,0,0,20,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,0,0,21,NNP,adventures,,,,,,,,,,,,,,,0.25,,,
1,0,0,22,IN,of,,,,,,,,,,,,,,,,,4.94,-1.4011778108676882
1,0,0,23,PRP$,your,,,,,,,,,,,,,,,,,5.6,-0.7928294274989137
1,0,0,24,NNP,life,,,,,,,,,,,,,,,,,7.32,0.792563329159107
1,0,0,25,VBP,have,,,,,,,,,,,,,,,,,5.82,-0.5900466330426548
1,0,0,26,PRP,you,,,,,,,,,,,,,,,,,6.24,-0.2029158436261614
1,0,0,27,VBD,said,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,0,0,28,JJ,no,,,,,,,,,,,,,,,,,3.48,-2.746918174077403
1,0,0,29,PRP$,my,,,,,,,,,,,,,,,,,6.16,-0.2766550416102555
1,0,0,30,NN,freind,,,,,,,,,,,,,,,,,,
1,0,0,31,RB,never,,,,,,,,,,,,,,,,,3.34,-2.875961770549568
1,0,0,32,MD,will,,,,,,,,,,,,,,,,,6.02,-0.4056986380824204
1,0,0,33,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,0,0,34,VB,comply,,,,,,,,,,,,,,,,,,
1,0,0,35,IN,with,,,,,,,,,,,,,,,,,5.72,-0.6822206305227727
1,0,0,36,PRP$,your,,,,,,,,,,,,,,,,,5.6,-0.7928294274989137
1,0,0,37,NN,request,,,,,,,,,,,,,,,,,5.34,-1.0324818209472189
1,0,0,38,NN,till,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
