chap_id,para_num,sent_num,token_num,pos,term_str,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_polarity,bing_negative,bing_positive,bing_sentiment,syu_sentiment,gi_sentiment,labmt_happiness,labmt_z
1,1,2,4,NN,burial,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,,,,-0.5,,2.44,-3.705527747870625
1,1,2,5,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,1,2,6,VBN,signed,,,,,,,,,,,,,,,,,5.72,-0.6822206305227727
1,1,2,7,IN,by,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,2,8,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,2,9,NN,clergyman,,,,,,,,,,,,,,,,,,
1,1,2,10,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,2,11,NN,clerk,,,,,,,,,,,,,,,,,5.41,-0.9679600227111363
1,1,2,12,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,2,13,NN,undertaker,,,,,,,,,,,,,,,,,,
1,1,2,14,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,1,2,15,DT,the,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,2,16,JJ,chief,,,,,,,,,,,,,,,,,6.18,-0.2582202421142324
1,1,2,17,NN,mourner,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,,
1,1,3,0,NNP,scrooge,,,,,,,,,,,,,,,,,,
1,1,3,1,VBD,signed,,,,,,,,,,,,,,,,,5.72,-0.6822206305227727
1,1,3,2,NN,it,,,,,,,,,,,,,,,,,5.02,-1.327438612883595
1,1,3,3,CC,and,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,1,3,4,NNP,scrooges,,,,,,,,,,,,,,,,,,
1,1,3,5,NN,name,,,,,,,,,,,,,,,,,5.74,-0.6637858310267488
1,1,3,6,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,1,3,7,JJ,good,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,7.2,0.6819545321829661
1,1,3,8,IN,upon,,,,,,,,,,,,,,,,,5.34,-1.0324818209472189
1,1,3,9,NNS,change,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,1,3,10,IN,for,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,1,3,11,NN,anything,,,,,,,,,,,,,,,,,5.34,-1.0324818209472189
1,1,3,12,PRP,he,,,,,,,,,,,,,,,,,5.42,-0.9587426229631248
1,1,3,13,VBD,chose,,,,,,,,,,,,,,,,,5.66,-0.7375250290108428
1,1,3,14,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,3,15,VB,put,,,,,,,,,,,,,,,,,5.04,-1.3090038133875712
1,1,3,16,PRP$,his,,,,,,,,,,,,,,,,,5.56,-0.8296990264909607
1,1,3,17,NN,hand,,,,,,,,,,,,,,,,0.0,5.9,-0.5163074350585607
1,1,3,18,NN,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,1,4,0,NNP,old,,,,,,,,,,,,,,,,,3.98,-2.2860481866768163
1,1,4,1,NNP,marley,,,,,,,,,,,,,,,,,,
1,1,4,2,VBD,was,,,,,,,,,,,,,,,,,4.6,-1.7145694023000884
1,1,4,3,RB,as,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,1,4,4,JJ,dead,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,-1.0,2.0,-4.111093336783142
1,1,4,5,IN,as,,,,,,,,,,,,,,,,,5.22,-1.14309061792336
1,1,4,6,DT,a,,,,,,,,,,,,,,,,,5.24,-1.124655818427336
1,1,4,7,NN,door,,,,,,,,,,,,,,,,,5.38,-0.9956122219551718
1,1,4,9,NN,nail,,,,,,,,,,,,,,,,,4.7,-1.6223954048199705
1,2,0,0,NN,mind,,,,,,,,,,,,,,,,0.0,6.04,-0.3872638385863965
1,2,1,0,PRP,i,,,,,,,,,,,,,,,,,5.92,-0.4978726355625376
1,2,1,1,VBP,dont,,,,,,,,,,,,,,,,,3.7,-2.544135379621145
1,2,1,2,JJ,mean,,,,,,,,,,,,,,,,-1.0,3.68,-2.562570179117168
1,2,1,3,TO,to,,,,,,,,,,,,,,,,,4.98,-1.364308211875641
1,2,1,4,VB,say,,,,,,,,,,,,,,,,,5.54,-0.8481338259869838
