book_id,chap_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
105,1,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,4.75285171102766e-05,4.75285171102766e-05,4.75285171102766e-05,4.7528517110276606e-05,4.75285171102766e-05,4.7528517110276606e-05,4.7528517110276606e-05,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,0.1721853676946202,4.7528517110276606e-05,4.7528517110276606e-05,4.7528517110276606e-05,4.7528517110276606e-05,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,4.75285171102766e-05,4.75285171102766e-05,4.7528517110276606e-05,4.75285171102766e-05,4.75285171102766e-05,4.7528517110276606e-05,0.6304774326277602,4.7528517110276606e-05,0.010241192649729523,4.7528517110276606e-05,0.05132207638205349,0.1341104325469767,4.7528517110276606e-05
105,2,5.813953488373464e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.813953488373464e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.8139534883734635e-05,0.05156140648166052,5.8139534883734635e-05,5.813953488373464e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.813953488373464e-05,0.2521015862880317,0.13313511945195053,5.8139534883734635e-05,5.8139534883734635e-05,0.07144484935544675,5.813953488373464e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.813953488373464e-05,5.8139534883734635e-05,0.03244258400727411,5.8139534883734635e-05,5.813953488373464e-05,5.8139534883734635e-05,5.8139534883734635e-05,5.813953488373464e-05,0.45733771022958947,5.8139534883734635e-05,5.8139534883734635e-05,5.813953488373464e-05,5.813953488373464e-05,5.813953488373464e-05,5.8139534883734635e-05
105,3,4.409171075838805e-05,4.4091710758388046e-05,4.409171075838805e-05,4.409171075838805e-05,4.409171075838805e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.409171075838805e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.409171075838805e-05,4.4091710758388046e-05,4.4091710758388046e-05,0.06018285929816235,0.16587140328780972,4.4091710758388046e-05,4.409171075838805e-05,0.019798421933122243,0.3586551007353609,4.4091710758388046e-05,4.4091710758388046e-05,4.409171075838805e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.409171075838805e-05,4.4091710758388046e-05,4.4091710758388046e-05,4.4091710758388046e-05,0.278559375059346,4.4091710758388046e-05,4.409171075838805e-05,0.043960675079370876,0.07151713815180098,4.4091710758388046e-05,4.4091710758388046e-05
105,4,0.005788136460883869,6.702412868634218e-05,6.702412868634218e-05,6.70241286863422e-05,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,6.70241286863422e-05,6.702412868634218e-05,6.70241286863422e-05,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,0.1537398897723718,0.44011690465714065,6.70241286863422e-05,6.702412868634218e-05,6.70241286863422e-05,6.70241286863422e-05,6.702412868634218e-05,6.702412868634218e-05,6.70241286863422e-05,6.702412868634218e-05,6.702412868634218e-05,0.0030762311085226848,6.702412868634218e-05,6.70241286863422e-05,6.702412868634218e-05,6.702412868634218e-05,6.70241286863422e-05,0.3949329934970589,6.702412868634218e-05,6.702412868634218e-05,6.702412868634218e-05,6.70241286863422e-05,6.70241286863422e-05,6.702412868634218e-05
105,5,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,0.4399727322681646,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,0.07789146567834254,3.6927621861160785e-05,3.6927621861160785e-05,0.022383348295075666,0.14452660350039107,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,0.01662951784410451,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,0.16604446296376066,3.6927621861160785e-05,3.6927621861160785e-05,3.6927621861160785e-05,0.1313332579287427,3.6927621861160785e-05,3.6927621861160785e-05
105,6,3.1250000000007326e-05,3.125000000000732e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.125000000000732e-05,3.125000000000732e-05,3.125000000000732e-05,0.36663385180428737,3.125000000000732e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.125000000000732e-05,3.125000000000732e-05,3.125000000000732e-05,3.1250000000007326e-05,0.14690221570631284,3.1250000000007326e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.125000000000732e-05,3.125000000000732e-05,3.1250000000007326e-05,3.1250000000007326e-05,3.125000000000732e-05,0.005139970034536822,3.125000000000732e-05,3.1250000000007326e-05,3.125000000000732e-05,3.1250000000007326e-05,3.1250000000007326e-05,0.2998930387732442,3.1250000000007326e-05,0.004599916206644094,0.016283594670853635,0.159516162804121,3.1250000000007326e-05,3.1250000000007326e-05
105,7,3.250975292588482e-05,3.250975292588481e-05,3.250975292588482e-05,3.250975292588482e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,0.41896659530477554,3.250975292588481e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588482e-05,0.12430302483770933,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588482e-05,3.250975292588481e-05,3.250975292588481e-05,3.250975292588482e-05,0.043615951505633015,3.250975292588482e-05,3.250975292588481e-05,3.250975292588482e-05,0.3414031783504976,3.250975292588482e-05,0.07057340864897858
105,8,3.571428571429345e-05,3.571428571429344e-05,3.571428571429345e-05,3.571428571429345e-05,3.571428571429345e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,0.41230275152100376,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429345e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429345e-05,0.06588539439046176,3.571428571429345e-05,3.571428571429344e-05,3.571428571429345e-05,0.28855969188427594,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429345e-05,3.571428571429344e-05,3.571428571429344e-05,3.571428571429345e-05,0.10804831334042923,3.571428571429344e-05,0.0026301135308719166,3.571428571429345e-05,0.12135944961867155,3.571428571429345e-05,3.571428571429345e-05
105,9,4.5045045045055454e-05,4.504504504505545e-05,4.504504504505545e-05,4.5045045045055454e-05,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,0.5493618530145432,4.504504504505545e-05,4.5045045045055454e-05,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,4.5045045045055454e-05,0.12469516540791335,4.504504504505545e-05,4.504504504505545e-05,4.5045045045055454e-05,4.5045045045055454e-05,4.504504504505545e-05,4.5045045045055454e-05,4.504504504505545e-05,4.504504504505545e-05,4.5045045045055454e-05,4.504504504505545e-05,4.504504504505545e-05,4.5045045045055454e-05,4.504504504505545e-05,4.5045045045055454e-05,4.5045045045055454e-05,0.1912018713563608,4.504504504505545e-05,4.504504504505545e-05,4.504504504505545e-05,0.08617916065286571,4.5045045045055454e-05,0.04698537299174021
105,10,3.160556257902092e-05,3.160556257902091e-05,3.160556257902092e-05,3.160556257902092e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,0.5753132028407755,3.160556257902091e-05,3.160556257902092e-05,3.160556257902091e-05,3.160556257902092e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902092e-05,0.07006070594543305,3.160556257902092e-05,3.160556257902091e-05,3.160556257902092e-05,3.160556257902092e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902092e-05,3.160556257902091e-05,3.160556257902091e-05,3.160556257902092e-05,0.07891563190833008,3.160556257902092e-05,3.160556257902091e-05,3.160556257902092e-05,0.2745726590526167,3.160556257902092e-05,3.160556257902092e-05
