book_id,chap_id,0,1,2,3,4,5
121,29,-0.7146334915023302,-0.11628616916988911,-0.06182311010014818,0.2589761067339135,0.21800238773758776,0.21930343329571264
121,30,-0.6110202422273918,-0.13592178344453312,-0.03165351122570095,0.18796994644522427,0.1410411700641947,0.2140789046327278
121,31,-0.31811575743642856,-0.11136046568489723,0.008798890640381874,0.048788341453797505,0.0060278128071219825,0.16374853750660004
141,1,-0.6335373262975333,-0.10636311338062124,-0.039689982686865584,0.17516194628018547,-0.01861680556402036,0.22342739282606758
141,2,-0.7022985494248344,-0.11688541135163562,-0.051674352169572356,0.27283269855668413,0.19488043276794895,0.19694213718309045
141,3,-0.6061398571648362,-0.12285316496163978,-0.009174812457992529,0.16476248581402086,-0.10207963982305553,0.3366924228578309
141,4,-0.7023250410033748,-0.14007212172719877,-0.042235259905061495,0.20093406289322077,0.07924361869699657,0.2104024587662718
141,5,-0.5903024564455025,-0.13321580532884317,-0.025184667042336045,0.1383343386274069,-0.07342518397948197,0.3044036066728519
141,6,-0.47065099687567535,-0.19045669366226142,0.026616686654217035,0.09993869826660724,-0.24770121108221743,0.44199012361839474
141,7,-0.7522695662913457,-0.13670712578167224,-0.060448762272722334,0.2685070943326282,0.11324165218810815,0.2818486040343185
141,8,-0.7017534459187709,-0.1340671183397439,-0.05078036774312701,0.18673745615758147,0.00861195250004036,0.26351783085059927
141,9,-0.5239501801809119,-0.19452889361573414,-0.001892633166948811,0.16083111765908284,-0.05408880194576149,0.43005105334934784
141,10,-0.6589633396250123,-0.1672627366380572,-0.036189846639288335,0.21327422064618012,-0.02241420135995091,0.38164410715107416
141,11,-0.4116776063972469,-0.1588341059509262,0.02377302748275691,0.11704424380753928,-0.13057259218323783,0.35457274160241875
141,12,-0.6853598049666648,-0.1440893568639953,-0.04722917122686655,0.1831707379162743,-0.06561453404729935,0.3140641399919264
141,13,-0.3639658213271911,-0.1467003577429922,0.06106494919777394,0.0929762647339824,-0.10532880452513718,0.42706636608215487
141,14,-0.5397306559696956,-0.13095431565980933,-0.029317267719138014,0.17761059729513157,0.011703330915692197,0.31440046494775875
141,15,-0.532201990157297,-0.1396773923535701,0.005923885759405421,0.14355933470508742,-0.17074616855075503,0.41182394646673803
141,16,-0.6524245318796843,-0.11889430097791948,-0.04860306850818767,0.2563565777597445,0.144653104875329,0.26632340511084107
141,17,-0.6716664748206869,-0.1252389924435468,-0.06529929547926101,0.19838236377659912,0.03760202473460619,0.2284998682634745
141,18,-0.6433514886541865,-0.1482001806792529,-0.038813153305451376,0.238525117958305,0.06536352313949795,0.292367924628667
141,19,-0.5356077688638354,-0.15984020669204074,0.01301234825366492,0.20063686203044498,-0.12739571171202535,0.34657583127195635
141,20,-0.5524974338700964,-0.16665135193541095,0.003267130393415091,0.19265974043394643,-0.05976590003732325,0.31457854293317317
141,21,-0.6839931760468987,-0.14215208980780844,-0.022992072693512097,0.18184787352501752,-0.011802463533661491,0.27077927573878596
141,22,-0.6418737863914431,-0.1647263647072307,-0.02175230185258057,0.2110954675817668,0.018137197469921443,0.37277230688206114
141,23,-0.679557763216653,-0.14475223064735418,-0.025929709052465243,0.2295636423616206,-0.0648420755198486,0.33492324029750364
141,24,-0.600462768829308,-0.14770959779178577,-0.03815323177061334,0.25999293250243505,0.16707339572683105,0.25203405850011334
141,25,-0.5169546590834966,-0.17946152989380887,0.024222566401756074,0.1426874197469264,-0.20517644268671642,0.429438326294079
141,26,-0.6927894386549744,-0.14308611186854053,-0.04324350433303906,0.24238855047050556,0.11595414354984612,0.2544427526906524
141,27,-0.7048928083930457,-0.13403621039561564,-0.04920650451926351,0.24938361066380837,0.11982867098066101,0.2841074115643228
141,28,-0.739564444814938,-0.12037651270680705,-0.06446718333626898,0.30320419662361253,0.11602138673048974,0.22830538685678214
141,29,-0.6632060432535644,-0.13844820867876284,-0.028248082147046074,0.22992726703235739,-0.011272656048760528,0.28613054105102304
141,30,-0.6423627934783234,-0.07484285476202705,-0.036679999346827974,0.21847083985058993,0.07239343638516017,0.2719326427556111
141,31,-0.6856482173860342,-0.12757403240206283,-0.048296655449861475,0.24742852146193153,0.023691206855326524,0.2934475682373439
141,32,-0.6787516254222377,-0.13867777241323626,-0.02964128095054685,0.21743276228616956,-0.06299455911533654,0.319394927165275
141,33,-0.6910680107057459,-0.103976230730569,-0.05278320645426134,0.19549615654857352,0.03129500662601607,0.21115347826397082
141,34,-0.5298240520242569,-0.15060387552647556,0.00557825191699782,0.20742045995358793,0.005186375225348804,0.3735967464969713
141,35,-0.5795097844847559,-0.13849218926516652,-0.004908115204559846,0.14684289613348964,-0.05337831543607135,0.3702452200555268
141,36,-0.6553960067590258,-0.11497337701762557,-0.013490106702639662,0.20943233146983814,0.005073622099760622,0.3721423140760228
141,37,-0.7276836414272995,-0.10392616567295214,-0.06827617594104074,0.2785469237277714,0.19559956866775888,0.1796618868586725
141,38,-0.6596046355617591,-0.1510741520176743,-0.037591597129255416,0.3332295247220824,0.1841590751622938,0.2659699063517249
141,39,-0.6445630601595349,-0.0997262879557064,-0.06350851707798656,0.2502067864342308,0.26723855477171926,0.09493765652251511
141,40,-0.6564766403627053,-0.0856946260173666,-0.06254730589512031,0.23571812376502235,0.2476660178893174,0.14313939727046984
141,41,-0.634570061633526,-0.17280608700994463,-0.03438124437688359,0.22428591097701595,0.07065281859962905,0.2392553144893706
141,42,-0.5887132094668757,-0.16011935493782775,-0.02456403698044051,0.21601415771193674,0.0465294428178897,0.2995185106047101
141,43,-0.5950488780290701,-0.12568575926814057,-0.04053323846310592,0.1861838988565869,0.092777141539837,0.23143786077566916
141,44,-0.6267268688991955,-0.10202787542192904,-0.03433703386140293,0.17713868945054106,0.04597627625844942,0.23265575624494925
141,45,-0.693520628230884,-0.11362967107885662,-0.06519424626438895,0.24467877184768727,0.1747039725886875,0.1869596722280995
141,46,-0.6955423554530566,-0.12217872316215823,-0.05190535248490495,0.2635724583151773,0.15130697938565357,0.24180894145387385
141,47,-0.7419561819710209,-0.1276766585208915,-0.059714663969235277,0.25533464911473397,0.1284647559980483,0.2189889142425879
141,48,-0.6177815505936883,-0.13053791474610404,-0.036178498405218806,0.19095544707201886,0.1534498312426358,0.18820068571448323
158,1,-0.6461465914276249,-0.1265390136751268,-0.04486931436190541,0.13989502620105435,-0.11497916456539535,0.3086008648451169
158,2,-0.5603430614685143,-0.12723959428822007,-0.03579172735639895,0.12908696965135932,-0.03601097714993042,0.18792078527282255
158,3,-0.6232419552721514,-0.12975622667550002,-0.04569548391583252,0.19368659848738168,0.11793764641113706,0.1897654986831957
158,4,-0.6441343406642263,-0.1549891628159728,-0.047802878765928744,0.13671064605559644,-0.0820539678051226,0.31075845551284376
158,5,-0.6623761419862528,-0.10087013452925257,-0.05756725665014589,0.15583847632056946,-0.04858164317889394,0.2714423122394228
158,6,-0.6099392375928101,-0.13999800804541396,-0.048022422689815186,0.1728176436430606,-0.04703873121250261,0.3185111166395104
158,7,-0.5364440097738915,-0.09786543055333424,-0.012324670818847238,0.09695830294992692,-0.13304775413357484,0.3142329457436479
158,8,-0.6985428922631949,-0.13478183833203863,-0.060343690740752555,0.17828247257924718,-0.05918101984536774,0.27321750556595936
158,9,-0.5337360954924758,-0.12247451800901132,-0.006640860002143279,0.13480365934852784,-0.17003680861747106,0.42534342180887286
158,10,-0.5868760620994917,-0.133548735151227,-0.019293997961372388,0.1966115389353202,0.007044268981949732,0.34549438690908646
158,11,-0.5445640761334242,-0.11855309182357328,-0.03528118959907683,0.08543680475960864,-0.1511744416470025,0.24353764544453396
158,12,-0.4689934740608694,-0.14398197491547948,0.0019640758028736226,0.0974197196995322,-0.21288854297145268,0.364570495692995
158,13,-0.5582517528108761,-0.16069052116216306,-0.026022247676570333,0.13995883530372505,-0.13404869348447473,0.3003334805762581
158,14,-0.687021037321419,-0.14201067075019402,-0.06453278862021132,0.15933026663526556,-0.05200700172504404,0.26916800901834265
158,15,-0.6548205841107102,-0.1551099288230601,-0.04152521461102007,0.18101176157051846,-0.08236734271064135,0.3254423557948393
158,16,-0.6073963624011786,-0.13216972422897252,-0.04557112827322562,0.20161017103908774,0.0795255090034974,0.2239694707515642
158,17,-0.6381206004955284,-0.11964654633389124,-0.0752565007575687,0.19682815455006858,0.0944054166930592,0.137746671429457
158,18,-0.4704023994287228,-0.1547555556290304,-0.00869774125778753,0.06678475710709884,-0.16559253054535475,0.3291079313054761
158,19,-0.702911599918425,-0.11115160417660479,-0.07414066032380709,0.2163745164720914,0.003690515194256839,0.2675820809477377
158,20,-0.6825698253332764,-0.11912408681878336,-0.07120772603158612,0.2316618179141761,0.22996928332359315,0.14317413202870494
158,21,-0.6449659959582392,-0.1235657069203352,-0.04548845892615722,0.16173563455432702,-0.17351263025886995,0.34782575129673304
158,22,-0.5948864838895891,-0.14296373408319057,-0.05067759042018215,0.17640842039329396,0.0774701681040844,0.2198958467442382
158,23,-0.6809252351045595,-0.1640913787727025,-0.026616882903048693,0.21826418649268464,-0.003628320551731789,0.3364042974002967
158,24,-0.578045962866291,-0.17438758453646336,-0.006342362014836795,0.15876491995179334,-0.05830732032888105,0.36846625808220423
158,25,-0.6150499787628605,-0.15524466021452638,-0.02479433031163741,0.14986595868405259,-0.07539130974948664,0.3111331344626879
158,26,-0.721160856114247,-0.17192048246854738,-0.048155974733406236,0.18990148690057598,-0.08611244920123508,0.35324902253866847
158,27,-0.6284081721858003,-0.1233284817635157,-0.030306120574340695,0.17487262679240648,-0.12511778868326678,0.3513410544099433
158,28,-0.5653940731951185,-0.11739437259024875,-0.02744487305011346,0.16943664475882744,-0.13698013908198822,0.37350172705872814
158,29,-0.5353653070277195,-0.14695185207614178,-0.005857425596638174,0.1183610619335854,-0.22717631443007982,0.37676023842936474
158,30,-0.5996294032514928,-0.13947115323174203,-0.010968598790411994,0.18505633235690994,-0.020346511413406473,0.356671649576106
158,31,-0.6099066212469235,-0.11129295393585631,-0.044685937452554676,0.16016194912221457,0.024624231035470946,0.2590444531909985
158,32,-0.6481199270991216,-0.13764492867975803,-0.02634351261467118,0.13741769945063262,-0.08112505816997702,0.3353753621378042
158,33,-0.7308944626274175,-0.0932208895716464,-0.08621269452156557,0.19425038158591812,0.020685928863167936,0.23399267491532064
158,34,-0.6121283115476712,-0.15395753209323973,-0.01168637161947111,0.13880373537307839,-0.15014874442870202,0.3381739044270757
158,35,-0.5041370751359349,-0.1393015218573808,-0.00972858258138199,0.09627127930393586,-0.16183745270901548,0.34355373178962434
158,36,-0.579295546104401,-0.13176654588936007,-0.03405240482408279,0.09484424543547587,-0.1868216775771865,0.29580743998130565
158,37,-0.5318408123706706,-0.1345792922929523,-0.035691595904573596,0.16810050713574576,0.111463823990154,0.1858711666894204
158,38,-0.6740416788421353,-0.12787394366893495,-0.04975646460572211,0.17383742193265603,-0.14148950602289173,0.3357535906377373
158,39,-0.5912911980845215,-0.15506052911057702,-0.0420324370696767,0.25836763917772193,0.17978955286601872,0.22879341039024398
158,40,-0.48457196795886404,-0.1226786129692512,0.0050765585831056,0.14035687397846472,-0.12702110979094497,0.3962966790608517
158,41,-0.6111668568036209,-0.15004609914697378,-0.02877025691819167,0.18233075466652304,-0.08677654444109191,0.3638715909122822
158,42,-0.5973020797568408,-0.1605227328732286,-0.014472244427249837,0.16778914032860018,-0.0636272718936206,0.37334112271538683
158,43,-0.6630778275734674,-0.14505836855636,-0.03526536277546304,0.2016137534538167,-0.05412019066418534,0.37772257832392137
158,44,-0.7250219068433265,-0.11419694858830473,-0.06280833759034604,0.2207132728965398,0.023413992906523223,0.2762153135467102
158,45,-0.7544568904509157,-0.13380377913984906,-0.08490543160370319,0.23904681565438143,0.09150669173047238,0.21242506912184797
158,46,-0.5639735535001925,-0.1381916427668329,-0.0073465338149494245,0.14830533970385365,-0.09913887294529483,0.4160130901263199
158,47,-0.7257021499463229,-0.11585535708788784,-0.0801549736070968,0.24766139635229892,0.0977091598680046,0.2508695274668799
158,48,-0.7664642753784615,-0.11045331718130835,-0.08748254634938213,0.2441530072382733,0.1697160766743466,0.1694925047471063
158,49,-0.6218110827533992,-0.12637573697497537,-0.03147261910309145,0.21264339918041478,0.07724594583450932,0.31258734097096225
158,50,-0.6754651205858605,-0.1281276501218232,-0.04811482992591861,0.21521116221730235,0.11894191570740877,0.26533981351615904
158,51,-0.6684303039390517,-0.11489274995713969,-0.05748436346685898,0.1711420318783192,-0.006601058407317674,0.27179149187679397
158,52,-0.6935199312799633,-0.12660109914386303,-0.04374498212908708,0.1926161176008083,-0.06236190829117502,0.3495136643350351
158,53,-0.68983587497501,-0.1413862880008968,-0.05765664870726365,0.17257168899821418,-0.037959738194528074,0.2982603453932534
158,54,-0.6976453029231362,-0.12432578610502167,-0.035655618989504256,0.22152534202170363,-0.009645275769909275,0.35579693116574
158,55,-0.5610937776149433,-0.11346244389736056,-0.060500514466570954,0.1382880328926893,0.022363142611598278,0.1583981497933666
161,1,-0.49263080527713565,-0.08115900829175546,-0.025533267571567812,0.10977766945043496,0.11403805746684856,0.1114558790642936
161,2,-0.36875993877439234,-0.10303936787038681,0.009862520543258322,0.05415298965830802,-0.055088424114151394,0.2729320014005041
161,3,-0.5633975201767571,-0.07270636591878472,-0.038760013688439336,0.15928854165793302,0.13222835857467066,0.14547322441000393
161,4,-0.5710058019197494,-0.08717334213717028,-0.03801346649396598,0.16184003551254997,0.12162149307102672,0.18115271899931285
161,5,-0.5891302574495905,-0.08561142318669623,-0.05706759065456768,0.19622735502592864,0.14498773506727836,0.1272979188106047
161,6,-0.289800675991024,-0.14986472541443363,0.050166427032707725,0.11013714901161761,0.08698704616108148,0.27022741989192867
161,7,-0.40506974820189456,-0.11727934486041725,0.011546028941198976,0.09159871158921672,-0.002798983989469685,0.14272976885419153
161,8,-0.5033884860533961,-0.09249677934433553,-0.03286341145664482,0.1367968047221795,0.07614297159823513,0.18891339472019833
161,9,-0.40916628137317734,-0.14073878626279715,0.020391595385007864,0.14725557319003713,-0.03297078831831822,0.2745927398035474
161,10,-0.5326065702985584,-0.13174238993955611,-0.008235119752498353,0.14155011978730034,0.0785058794212563,0.25434418710726403
161,11,-0.57102126316851,-0.10762584807222492,-0.04415431387579744,0.18566476163514242,0.19572282293318616,0.14848132883213447
161,12,-0.5697541517516158,-0.11810676417265424,-0.03178579216664068,0.23025105863629367,0.14372335303829817,0.24872606653479654
161,13,-0.48556789284394036,-0.1268766594370295,0.016479182707681592,0.10360188478384882,-0.19333455925162213,0.3594437048584474
161,14,-0.4550139122002188,-0.11617374176250124,0.0023509630090217328,0.10710403750796114,-0.008084003601717559,0.28465727630934806
161,15,-0.5357254365492949,-0.11136766166227248,-0.01169223552809034,0.1524948953316614,0.03375987771962381,0.3062417895708477
161,16,-0.5838075640240317,-0.10879499635660111,-0.03251912418646641,0.2347676791184194,0.19692067539702243,0.24736206585266154
161,17,-0.4527503798332478,-0.09434155010925098,0.014424068575194422,0.08424885493188712,-0.047514682130065614,0.3422631519059613
161,18,-0.4827948282028744,-0.10244452514226442,0.002395971077419192,0.17629352840533394,0.04734943292335163,0.298164612947454
161,19,-0.63236726124048,-0.13168332204311245,-0.018356116655507047,0.20745250250383773,0.05752562327108068,0.27332774804108434
161,20,-0.5258057259882443,-0.10271244388232256,-0.0004310584630971663,0.10436489928605082,-0.2866540995221628,0.37617266221527557
161,21,-0.5530336234258526,-0.116382691601872,-0.013445615831060319,0.14895818387242477,-0.039806896298461465,0.2737447006873647
161,22,-0.6390551543049418,-0.1188010669265059,-0.03260983389454197,0.1796162558687003,0.002846771814617969,0.31812549013878805
161,23,-0.6477655378722107,-0.10557852640276655,-0.05206426929639803,0.22983226079908214,0.1941448181463064,0.160875470207252
161,24,-0.43564171694627507,-0.12625712730408084,0.015170304764308255,0.08145854260213072,-0.11402788763465886,0.3728292444560226
161,25,-0.6518964630457419,-0.08444345719517293,-0.04738206729039266,0.18020033694574766,0.07820943977755802,0.210757218979025
161,26,-0.6698377499122102,-0.11265831206325864,-0.04285099768256305,0.23732495262208708,0.17527460634792014,0.2272352846318075
161,27,-0.6185810665740714,-0.1287562659033827,-0.021938926794632232,0.20550940828446226,0.06696665649903372,0.24013152134499402
161,28,-0.5707257546433729,-0.08536530515536407,-0.04056684062085702,0.2611301521382084,0.2100755370659093,0.18489537753373161
161,29,-0.6053923011319109,-0.09093147837796384,-0.01896956359360538,0.20118877576905414,0.056941328067136164,0.31996263953615445
161,30,-0.6736914324428047,-0.08548375090672691,-0.030888129651342567,0.20878936183814786,0.03408654766172154,0.32209472311020254
161,31,-0.6967658790162516,-0.09163787405921618,-0.05328249939370282,0.2551132028709788,0.22961076245889864,0.2028219649311021
161,32,-0.7209110626680217,-0.09803910750460765,-0.06096976568205604,0.22846282370921006,0.1368538979118032,0.2123584131887077
161,33,-0.5994769227854864,-0.1424500972229001,-0.006771765772546597,0.13934854121426518,-0.01464726301509352,0.29821064353791393
161,34,-0.6870680190704067,-0.11997010252324034,-0.05336938329752096,0.21323012544515502,0.12542660659774255,0.18575991365826366
161,35,-0.6874747871529135,-0.1219580857060057,-0.05097166668999976,0.24046018573597186,0.10788747830679592,0.2681302182612113
161,36,-0.6731070496525793,-0.14951845961026877,-0.037517773439047775,0.20085763412378477,0.10772324269713172,0.22910907230709743
161,37,-0.687201152602019,-0.12577306413658962,-0.031060009863471284,0.20253876387439337,0.058607425330230514,0.3358026180551026
161,38,-0.6678503660351212,-0.12168263110173118,-0.03237009328803686,0.20097882266145484,-0.0444477610587786,0.35264019098032917
161,39,-0.6700081741422796,-0.1222879389340549,-0.05728233180028508,0.19062591042091417,0.11075105307656295,0.26152194441060106
161,40,-0.5639821400823719,-0.12129841662383165,-0.007292430986505508,0.11119400239792877,-0.11031461969346712,0.4110807862539601
161,41,-0.6571315325533398,-0.11242706762769729,-0.05161712289476358,0.19735765710619502,0.09287947308765807,0.25590432113903
161,42,-0.61344062741065,-0.12115992530844194,-0.046107721727552564,0.23894975615873018,0.24422559130147248,0.17857254350762267
161,43,-0.697384407704902,-0.09304037462026485,-0.07861832279957551,0.28614789983146055,0.25470346371275654,0.13885016162048117
161,44,-0.6270709846478406,-0.1176469546273335,-0.010418684669497682,0.19549131531578742,0.017404243667239902,0.34788331205703305
161,45,-0.6305407428364195,-0.08265332724356288,-0.04527694701518471,0.22945782590354025,0.223368997809685,0.17705794340805056
161,46,-0.6088307675906921,-0.1047957270639878,-0.025002262598379003,0.22771232931093455,0.19259249759915484,0.24771537035502378
161,47,-0.6892308411426538,-0.11416783588439486,-0.06095044754966947,0.21466871237134164,0.11465836185207617,0.22013105989643725
161,48,-0.5912183264253035,-0.08441188268463677,-0.057208388110775006,0.24648725169617516,0.1799240392243986,0.18381426122894143
161,49,-0.5806591979977278,-0.1507892746020246,-0.0178316574696263,0.17969367481413406,0.095526665301698,0.29808931408898764
161,50,-0.5871673876806077,-0.12369507273695386,-0.037778261277968454,0.17622897636582552,0.19028492064343153,0.183033897141989
946,1,-0.2707580719481105,-0.03779853780258673,0.014062474235070642,0.019173256161600986,-0.07603303482197567,0.12217486638127731
946,2,-0.3354524946116329,-0.10436713582028415,0.010406323797148771,0.0486012140312835,-0.11514070736062594,0.18146155973964145
946,3,-0.47597764295519923,-0.05467943734825827,-0.02716423850497598,0.10321419810880737,0.06832401201578515,0.12626106982236382
946,4,-0.5137979189324887,-0.041474904252662176,-0.05567098327057866,0.07413683857130916,-0.09276170436376871,0.11151393110235322
946,5,-0.34046568414909,-0.08957701191019223,0.015476705820804829,0.02607345536027274,-0.10265340154133884,0.18483626095702657
946,6,-0.6125934228193023,-0.0838105967187006,-0.08149363060591551,0.15278845988784215,0.09844971431688783,0.1075648695965157
946,7,-0.44305570390143073,-0.06078021306099833,-0.02804333674146363,0.08320770549684393,-0.036362409178291706,0.17579469468823347
946,8,-0.4571226611238358,-0.07097394918363545,-0.029383812531773995,0.08942790835268467,0.05366518672125538,0.11714093631478098
946,9,-0.23229582280494224,-0.08032299637714703,0.008694151120668521,0.007323012178000189,-0.1703146834243469,0.12142141674418248
946,10,-0.354088428209732,-0.08005711541822975,0.004350294044424608,0.05141742383263746,-0.09285044444516292,0.20432580178407034
946,11,-0.3900587876937174,-0.07665568968777643,-0.015127382063650831,0.08151959986477057,0.012150049617384119,0.10612751290888466
946,12,-0.3845908367326324,-0.059692237337362675,-0.010925908795232106,0.04097782939777764,-0.057556416569053706,0.14587974399334036
946,13,-0.21314993736302718,-0.03735602069032903,0.03054357309403368,-0.02935503399189348,-0.17226742025914193,0.15554665097117681
946,14,-0.5615038645052026,-0.054722282321654825,-0.046323351707653566,0.08721994346534093,-0.031967302380093696,0.0874913909536664
946,15,-0.5365692134352601,-0.051486840673215316,-0.05115847102262938,0.13059003675701022,0.049279853573565395,0.11316059393708468
946,16,-0.37552788683184896,-0.08981198287413074,-0.011986611528965078,0.0925767089474832,-0.03303364480839786,0.17679470830726876
946,17,-0.5451877721843852,-0.05429656607258452,-0.058858808613271314,0.18078205178110887,0.1636640446028375,0.08287516082398406
946,18,-0.4850977013000886,-0.005431322363347231,-0.053846446720580914,0.13049439849769062,0.14317640809749255,0.052058638231866246
946,19,-0.5678661091295192,-0.06120506442206629,-0.06045934540698958,0.1695933444946548,0.13043789536629966,0.11282100800113515
946,20,-0.5240841165213266,-0.06203220446225646,-0.012896698623124373,0.14147288889918186,-0.08574514267395432,0.21886829977924313
